Fecha Presentacion;Lote;Fecha Pago;Descripcion;Fecha Origen;Comprobante;Tarjeta;Plan;Cuota;Moneda;Importe
08-nov-17;169;05 Dec 2017;CONS. $  ;08-nov-17;662;XXXX XXXX XXXX8022;0;0;pesos;792
08-nov-17;169;10-nov-17;CONS. $  ;08-nov-17;663;XXXX XXXX XXXX9443;0;0;pesos;720
08-nov-17;169;05 Dec 2017;CONS. $  ;08-nov-17;664;XXXX XXXX XXXX6207;0;0;pesos;363
09-nov-17;170;06 Dec 2017;CONS. $  ;08-nov-17;665;XXXX XXXX XXXX4313;0;0;pesos;792
09-nov-17;170;13-nov-17;CONS. $  ;08-nov-17;666;XXXX XXXX XXXX0917;0;0;pesos;720
09-nov-17;170;13-nov-17;CONS. $  ;08-nov-17;667;XXXX XXXX XXXX3023;0;0;pesos;690
09-nov-17;170;06 Dec 2017;CONS. $  ;08-nov-17;668;XXXX XXXX XXXX1152;0;0;pesos;803
09-nov-17;0;06 Dec 2017;CONS. $  ;08-nov-17;669;XXXX XXXX XXXX1766;0;0;pesos;792
09-nov-17;170;13-nov-17;CONS. $  ;08-nov-17;670;XXXX XXXX XXXX1118;0;0;pesos;720
09-nov-17;0;06 Dec 2017;CONS. $  ;08-nov-17;671;XXXX XXXX XXXX5307;0;0;pesos;792
09-nov-17;0;06 Dec 2017;CONS. $  ;08-nov-17;672;XXXX XXXX XXXX2168;0;0;pesos;792
09-nov-17;0;06 Dec 2017;CONS. $  ;08-nov-17;673;XXXX XXXX XXXX5911;0;0;pesos;1298
09-nov-17;172;06 Dec 2017;CONS. $  ;09-nov-17;674;XXXX XXXX XXXX2470;0;0;pesos;858
09-nov-17;172;06 Dec 2017;CONS. $  ;09-nov-17;675;XXXX XXXX XXXX1585;0;0;pesos;858
10-nov-17;0;07 Dec 2017;CONS. $  ;09-nov-17;676;XXXX XXXX XXXX7636;0;0;pesos;891
10-nov-17;173;14-nov-17;CONS. $  ;09-nov-17;677;XXXX XXXX XXXX0585;0;0;pesos;780
10-nov-17;173;14-nov-17;CONS. $  ;09-nov-17;678;XXXX XXXX XXXX9321;0;0;pesos;780
10-nov-17;173;14-nov-17;CONS. $  ;09-nov-17;679;XXXX XXXX XXXX5237;0;0;pesos;780
10-nov-17;173;14-nov-17;CONS. $  ;09-nov-17;680;XXXX XXXX XXXX7018;0;0;pesos;940
10-nov-17;173;14-nov-17;CONS. $  ;09-nov-17;681;XXXX XXXX XXXX5574;0;0;pesos;720
10-nov-17;173;07 Dec 2017;CONS. $  ;09-nov-17;682;XXXX XXXX XXXX5226;0;0;pesos;968
10-nov-17;173;14-nov-17;CONS. $  ;09-nov-17;683;XXXX XXXX XXXX0497;0;0;pesos;400
10-nov-17;173;14-nov-17;CONS. $  ;09-nov-17;684;XXXX XXXX XXXX1084;0;0;pesos;780
07-nov-17;184;04 Dec 2017;CONS. $  ;03-nov-17;2255;XXXX XXXX XXXX8357;0;0;pesos;792
07-nov-17;184;04 Dec 2017;CONS. $  ;03-nov-17;2256;XXXX XXXX XXXX7274;0;0;pesos;462
07-nov-17;0;04 Dec 2017;CONS. $  ;03-nov-17;2257;XXXX XXXX XXXX9278;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;03-nov-17;2258;XXXX XXXX XXXX6934;0;0;pesos;792
07-nov-17;184;04 Dec 2017;CONS. $  ;03-nov-17;2259;XXXX XXXX XXXX7056;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;03-nov-17;2260;XXXX XXXX XXXX7613;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;03-nov-17;2261;XXXX XXXX XXXX0765;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;03-nov-17;2262;XXXX XXXX XXXX5524;0;0;pesos;792
07-nov-17;184;04 Dec 2017;CONS. $  ;03-nov-17;2263;XXXX XXXX XXXX2635;0;0;pesos;1815
07-nov-17;0;04 Dec 2017;CONS. $  ;03-nov-17;2264;XXXX XXXX XXXX8447;0;0;pesos;792
07-nov-17;185;04 Dec 2017;CONS. $  ;03-nov-17;2265;XXXX XXXX XXXX1985;0;0;pesos;429
07-nov-17;185;04 Dec 2017;CONS. $  ;03-nov-17;2266;XXXX XXXX XXXX5366;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;03-nov-17;2267;XXXX XXXX XXXX9013;0;0;pesos;792
07-nov-17;185;09-nov-17;CONS. $  ;04-nov-17;2268;XXXX XXXX XXXX8001;0;0;pesos;1800
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2269;XXXX XXXX XXXX9683;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2270;XXXX XXXX XXXX3896;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2271;XXXX XXXX XXXX5104;0;0;pesos;792
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2272;XXXX XXXX XXXX3864;0;0;pesos;957
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2273;XXXX XXXX XXXX3864;0;0;pesos;1320
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2274;XXXX XXXX XXXX1751;0;0;pesos;1144
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2275;XXXX XXXX XXXX0343;0;0;pesos;792
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2276;XXXX XXXX XXXX9178;0;0;pesos;869
07-nov-17;186;04 Dec 2017;CONS. $  ;04-nov-17;2277;XXXX XXXX XXXX5681;0;0;pesos;1166
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2278;XXXX XXXX XXXX6639;0;0;pesos;792
07-nov-17;0;04 Dec 2017;CONS. $  ;04-nov-17;2279;XXXX XXXX XXXX9049;0;0;pesos;792
